myday;pm25;pm10;tmp;rh;rain;radsolar;co2;pressure;ws;no2;co;so2;o3
2022-08-23;16,21442837;32,26305665;13,86375;61,18630176;0;207,190942;;563,8351449;1,545597826;21,80645326;0,636671195;2,121887613;21,32119268
2022-08-24;14,09787549;28,44712874;14,18026515;57,00056818;0;208,2681818;;564,475;1,877840909;16,4568558;0,51397077;1,551719359;26,97970356
2022-08-25;15,68522727;31,38381094;14,62958333;59,07083333;0;162,2083333;;564,6166667;1,431666667;20,55530991;0,615763148;1,798441894;22,61069998
2022-08-26;28,28383446;56,0010303;14,16708333;66,28095238;0,091287879;175,4416667;;564,325;1,218333333;32,24267414;0,951613884;4,743313569;16,90892449
2022-08-27;20,13967391;36,57360507;14,92041667;63,98636905;0,001515152;187,8916667;;563,7583333;1,377047101;21,65388792;0,786456257;2,095671684;21,66796965
2022-08-28;10,10854978;17,57936606;14,78410714;59,57998299;0,007954545;151,5011905;;563,9392857;1,564047619;11,51740353;0,435240448;1,583908724;30,06378181
2022-08-29;9,800378788;20,04543262;13,59;67,26507505;0,075757576;139,1307971;;564,448913;1,449782609;20,23264159;0,655022935;2,235552468;20,09850052
2022-08-30;9,59712241;22,00895784;14,82583333;62,43375;0;238,4083333;;564,4083333;1,657264493;18,62421506;0,565213227;2,21727748;19,61893729
2022-08-31;13,94886364;27,41192852;14,19416667;72,12184524;0,263257576;113,8333333;;564,0583333;1,173560606;27,77069648;0,777980685;2,374556859;13,82600632
2022-09-01;20,43255929;33,59339734;14,23791667;75,02982143;0,451677489;105,9916667;;563,425;1,108944805;29,43522578;0,820544413;2,060917397;14,52612076
2022-09-02;16,03106061;26,4672873;14,42083333;76,11303571;0,205105402;140,625;;563,425;1,065199275;29,27662348;0,921314395;2,307898521;14,25841921
2022-09-03;10,9548913;23,18770833;13,89583333;70,1377381;0,353409091;123;;563,8083333;1,394583333;19,6954764;0,69954447;2,766591265;14,52770114
2022-09-04;23,32300275;28,58237461;12,88625;69,63190476;0,006060606;144,1833333;;564,275;1,945833333;15,42504636;0,635791812;2,675845334;39,76867851
2022-09-05;31,675;45,15337599;13,74166667;67,34675983;0,001136364;160,5297101;;564,9460145;1,568369565;20,31445273;0,803479593;3,32790835;28,08876263
2022-09-06;14,29588274;22,98786858;14,67916667;62,5275;0,004545455;163,6416667;;565,2862319;1,688333333;16,12822672;0,527161507;2,674793555;26,8286144
2022-09-07;10,72007576;22,90481159;15,26125;58,43880952;0;194,6916667;;564,775;1,677916667;16,88341382;0,523710831;2,33316774;20,80682324
2022-09-08;14,54960774;31,78575758;14,94056159;58,16627165;0;189,0279315;;563,8203934;1,493153821;21,81899236;0,675341739;3,005348564;17,57826669
2022-09-09;13,39834157;32,11183575;13,43373591;64,29736413;0,000833333;141,3134058;;564,2201087;1,541425121;22,88876588;0,694509877;2,845392709;11,55461696
2022-09-10;8,273128655;21,21843955;14,12037037;66,02520833;0,01375;161,7395833;;565,09375;1,698611111;15,73527352;0,504253165;2,328931052;14,68707381
2022-09-11;5,572083333;13,84900422;14,1475;58,34875;0,017424242;161,6916667;;565,475;1,581666667;12,32568353;0,510021263;3,17982917;20,74515331
2022-09-12;18,75107143;37,7938184;13,36916667;69,48333333;0,2825;139,6666667;;564,2416667;1,013712121;31,70904151;0,947446331;4,487819209;17,66412317
2022-09-13;16,09583333;29,6425407;14,61916667;69,37791667;0,061666667;148,8416667;;563,7333333;1,109821429;26,16064428;0,826616094;2,82252293;12,2575486
2022-09-14;12,46710145;25,69833992;14,87291667;67,9435119;0,004583333;157,4;;563,8166667;1,335833333;20,00268767;0,66082201;2,286414263;11,95175988
2022-09-15;13,05738428;29,44443511;15,71230072;66,53957816;0,047463768;182,3047101;;564,1543478;1,459438406;19,77604916;0,638393962;2,709598863;11,36268093
2022-09-16;10,47420799;24,33157773;13,56708333;69,60880952;0,029166667;109,9416667;;563,9895833;1,457348485;19,1927131;0,599795414;2,297409881;13,64790683
2022-09-17;12,84315936;27,79767544;13,98166667;66,60130952;0,019907407;150,1916667;;563,5625;1,111666667;23,95706307;0,73293872;3,286655849;14,81773269
2022-09-18;12,76477273;26,25495692;13,86958333;68,47779762;0,009722222;134,95;;563,5;1,120416667;18,11596836;0,669186062;2,698054992;12,76589232
2022-09-19;20,3905303;36,72818308;13,44583333;71,95541667;0,436111111;144,9416667;;563,5416667;1,230340909;26,76839732;0,806378298;2,963982049;16,02367248
2022-09-20;19,21969697;30,80720899;14,22567029;73,14070652;0,307286634;174,5166667;;563,8015152;1,16375;28,1430039;0,839232576;2,454619524;13,91618494
2022-09-21;29,56397473;54,34452075;13,62125;72,63999741;0,046759259;84,81123188;;563,6434783;0,911884058;35,48601489;1,126432377;3,250506814;10,88767673
2022-09-22;22,45576923;35,57305665;13,90492424;73,93905506;0,230555556;127,6666667;;563,75;1,107678571;33,94211331;0,576882043;2,306477002;17,56121556
2022-09-23;31,31253431;45,14784726;13,98787879;74,14932292;0,1625;132,9666667;;563,925;1,095909091;40,74666586;1,015503221;2,999463827;19,44744342
2022-09-24;13,74266304;26,96729463;14,3094697;68,20255208;0,001388889;195,7333333;;563,6;1,435271739;23,13748082;0,673848246;2,586628175;15,8610333
2022-09-25;10,76111111;22,92809917;14,53825758;62,32020833;0;174,1166667;;563,375;1,567083333;18,41313494;0,549414912;2,933443526;19,74203916
2022-09-26;13,07210648;28,1971971;14,26325758;57,64557292;0;230,0333333;;563,7416667;1,485507246;23,05286857;0,681374545;2,925973994;21,16643294
2022-09-27;15,98808877;35,59336597;15,17462121;60,50979167;0;223,8666667;;564;1,415;26,66538508;0,699064312;4,180179534;22,18412906
2022-09-28;24,87441555;49,69564559;13,80974518;70,23181345;0,174242424;109,1840909;;563,8227273;1,106515152;39,09460697;0,958001737;5,155878984;18,20258459
2022-09-29;24,56814614;46,74383609;15,08257576;71,0753125;0,447916667;157,175;;563,2166667;1,128636364;33,47300934;0,797884029;3,52846756;22,33652704
2022-09-30;20,65021135;39,99194664;14,18712121;72,14182292;0,26;108,9083333;;562,8;1,278858696;32,90941743;0,861198281;3,656751457;16,66256534
2022-10-01;7,240625;14,00238137;14,24583333;63,02114583;0,009166667;183,4666667;;564,0833333;1,850416667;15,72572346;0,498925987;2,337203455;28,43642582
2022-10-02;7,047443182;13,17721617;14,97348485;59,19703125;0,000416667;181,2166667;;565,0583333;1,71625;11,11430924;0,421801173;2,398638346;30,27536159
2022-10-03;8,852083333;18,88468206;15,0780303;62,75072917;0,01125;174,7583333;;564,4583333;1,552083333;17,44406502;0,610931544;2,280475162;15,96188087
2022-10-04;15,47138889;37,74751121;14,9530303;63,06927083;0,000416667;175,967803;;563,4833333;1,354166667;23,63877973;0,796629421;4,657972963;12,60257607
2022-10-05;22,87878788;47,59981061;14,11893939;71,98256341;0,538888889;105,633756;;563,1655797;0,97064441;32,60316951;0,996044478;4,746491378;16,32167982
2022-10-06;23,45912698;39,33304287;14,32272727;75,19598958;0,231944444;141,1597222;;563,2166667;1,173977273;35,29305375;0,963334213;3,528255229;18,02352678
2022-10-07;21,11448864;38,09655111;14,69507576;72,28338542;0,361111111;130,8125;;562,7416667;1,245833333;32,62344205;1,012991895;3,630051081;20,95932519
2022-10-08;8,129513889;16,60553198;14,2469697;66,25578125;0,084722222;122,8472222;;562,9916667;1,462083333;19,45565531;0,614613208;2,220253803;27,14405937
2022-10-09;7,587361111;16,19900101;14,98409091;63,06828125;0,000462963;117,2291667;;563,35;1,41375;15,46520661;0,499721089;2,554303013;27,15090133
2022-10-10;10,27004831;22,68797074;14,80530303;59,28802083;0;186,2430556;;564,1083333;1,580507246;17,39563328;0,61580586;2,586640099;21,30717107
2022-10-11;9,472720411;23,82394496;14,13825758;63,2146875;0,023333333;156,7152778;;564,6333333;1,569810606;20,26892527;0,598977191;3,224525284;21,7226132
2022-10-12;14,18291063;32,54183064;13,49962121;66,16963542;0;117,5763889;;564,05;1,275797101;25,50501878;0,845901226;4,664982684;18,67045176
2022-10-13;26,38631423;53,14864954;13,75984848;71,05440444;0,326666667;123,0193237;;563,5597826;0,89967556;40,20443055;1,259910094;6,115612289;15,45176816
2022-10-14;28,4634058;47,86106438;14,32878788;74,83958333;0,285;112,4236111;;563,5833333;0,973219697;36,6218393;1,081957382;3,541235391;19,21030281
2022-10-15;14,95868605;28,79468429;14,99583333;72,63796875;0,27;126,5972222;;563,6916667;1,155416667;22,01197843;0,793655537;2,216976736;17,56946379
2022-10-16;9,948656401;18,90560007;14,69772727;71,10796875;0,298333333;170,1388889;;563,3916667;1,315416667;17,2301204;0,574168186;1,801301179;21,08705256
2022-10-17;16,43253968;26,44400976;13,93636364;77,39208333;0,678787879;108,6041667;;563,225;1,0025;21,39941514;0,712121525;2,291587771;20,75965484
2022-10-18;15,25694444;24,02259366;13,89772727;78,65578125;0,649242424;104,6388889;;563,5940476;0,953152174;29,73726203;1,007509428;2,067137276;12,71444652
2022-10-19;16,82080177;28,34033446;14,71704545;75,67273777;0,788636364;144,759058;;563,8270704;1,123214756;28,01823326;1,006207945;2,410398508;16,09624038
2022-10-20;17,70568182;33,12937544;13,55113636;77,85682292;0,060606061;87,8125;;563,9135965;1,035380435;30,93667576;1,09017642;2,379538227;12,01391133
2022-10-21;25,80390787;49,94370471;14,92083333;74,63942708;0,51780303;144,7847222;;563,1862745;1,229934211;27,54310066;0,993725454;3,848039661;18,04037262
2022-10-22;22,47785326;37,56251467;14,98333333;76,94489583;0,718181818;112,2986111;;562,9625;0,949880952;26,91130903;0,878586798;2,925468203;20,1214017
2022-10-23;15,27507508;21,95340533;14,79099822;75,93817708;0,601158645;127,2013889;;563,3833333;1,224019608;20,27877144;0,650416147;1,884515512;19,4131363
2022-10-24;12,23787173;24,11215291;15,18916667;68,52088542;0,001666667;169,0277778;;563,8615942;1,505092593;21,47667306;0,707593109;2,440362991;17,54960371
2022-10-25;24,05088673;46,17597348;16,43295455;71,37463542;0,327272727;162,3125;;563,6333333;1,216938406;29,81380803;0,879066957;3,137200389;25,05043619
2022-10-26;13,36798419;22,77706643;14,83333333;77,18505208;0,656666667;125,1666667;;562,9550725;1,155092593;25,43627225;0,786874178;2,248368286;17,89806546
2022-10-27;15,54426877;28,89879516;14,9005;76,98183929;0,11475;119,2458333;;562,8452381;1,09276455;24,78425635;0,885014633;2,825383172;12,23673676
2022-10-28;11,49538867;22,26038797;15,30775;75,05039583;0,4485;147,7916667;;563,3066667;1,288425926;19,21005501;0,66286205;2,142803231;13,09823934
2022-10-29;10,3921278;17,79254658;14,23875;76,86723958;0,367916667;113,7777778;;563,4666667;1,199214976;20,45328363;0,699110779;2,087714713;12,9374176
2022-10-30;9,527651515;19,81581177;15,23208333;68,46895833;0,002916667;222,7083333;;562,6916667;1,494166667;14,95084311;0,510888646;2,522856732;20,46104166
2022-10-31;21,62651515;41,52474425;14,08416667;70,30203125;0,353333333;195,8958333;;562,9416667;1,123779461;31,60396226;1,109043574;3,860617308;19,34464359
2022-11-01;21,17665441;43,0480944;15,23314394;68,68677989;0,015625;189,2759662;;563,7188406;1,443007246;24,57177646;0,852016591;3,145248332;18,43549037
2022-11-02;18,93236715;40,30173794;13,09810606;77,56723958;0,351736111;51,07638889;;564,3833333;0,99625;25,0388847;1,032503077;2,746540206;8,317031278
2022-11-03;11,92559524;24,77567087;14,70757576;66,42828125;0,002777778;181,9305556;;563,8;1,542282609;15,73389932;0,71118186;2,604121382;12,68952047
2022-11-04;17,7988952;42,77742894;14,77916667;70,27520833;0,017708333;138,5347222;;563,5416667;1,371944444;19,9339586;0,84446973;2,97343563;12,84842546
2022-11-05;16,57638889;37,81770833;14,92272727;71,45630208;0,005902778;166,4722222;;563,3;1,319666667;18,33323823;0,733878385;2,638378406;16,55779405
2022-11-06;18,51701389;32,09535244;14,44507576;74,8871875;0,778472222;129,125;;563,5916667;0,966865942;22,55469023;0,754948566;2,815157685;17,34270907
2022-11-07;14,65381944;23,6794935;15,01022727;74,0690625;0,447569444;132;;563,975;1,089583333;18,26762322;0,668282538;2,207039038;21,03818879
2022-11-08;19,61666667;35,13969207;15,06742424;72,58807292;0,513541667;149,1805556;;564,2916667;1,24432971;24,47669511;0,850438152;2,904042766;21,73140662
2022-11-09;18,21814888;30,7730395;13,81742424;75,59831913;0,561111111;122,1527778;;563,9;1,202308959;31,69452719;0,906929619;2,37172443;18,63594447
2022-11-10;16,29270833;25,92133253;13,07916667;78,44973958;0,667518939;87,64583333;;564,025;0,965416667;29,5669874;1,082357402;2,573236603;14,76953732
2022-11-11;25,80024802;44,8782197;13,88922176;76,43234375;0,127651515;107,7986111;;563,5333333;1,061704545;33,64692179;1,075031786;3,150094195;13,58970571
2022-11-12;18,39618056;36,6333402;14,81166667;72,47109375;0,141319444;164,5486111;;563,2083333;1,361111111;26,81951483;0,77124814;2,907201542;18,28286688
2022-11-13;14,79097222;27,38503019;15,26333333;70,96807292;0,016666667;154,1458333;;562,8833333;1,244907407;18,24305925;0,56173898;2,719954577;21,87295595
2022-11-14;13,18145833;23,60957949;15,57166667;73,05067708;0,435416667;155,0208333;;562,9166667;1,156944444;16,67900092;0,531922686;3,065967972;19,70264892
2022-11-15;12,3781401;27,47550799;15,51041667;67,7359375;0,005555556;126,9930556;;563,525;1,327777778;19,53173862;0,680664746;2,480025074;14,4105049
2022-11-16;12,23402778;30,03175725;14,10416667;68,91645833;0,043055556;99,61111111;;563,8833333;1,150833333;18,92332133;0,817761559;2,686620636;12,07286269
2022-11-17;19,45975379;40,68789192;14,34916667;73,68229167;0,31553442;87,35416667;;563,25;1,03375;28,84463441;1,039179951;3,523266075;12,43593246
2022-11-18;12,07273335;20,34365733;13,28833333;81,08020833;0,448611111;60,875;;563,4083333;1,221666667;27,00680817;0,835945177;2,322317943;12,93234114
2022-11-19;13,22951114;27,07211792;15,255;72,07197917;0,180902778;168,8819444;;562,9666667;1,422083333;22,12168025;0,871430888;2,565935354;12,97021148
2022-11-20;12,38300121;25,02171443;15,52083333;70,89411458;0,11875;111,25;;562,5666667;1,16625;19,47564067;0,681401707;2,94251804;16,81196949
2022-11-21;15,41493056;30,53227657;16,10291667;69,09588315;0,042013889;186,8251812;;562,5094203;1,580199275;20,99522884;0,651821115;3,980435498;21,77713946
2022-11-22;13,74026586;32,07210557;15,47583333;68,5546875;0,014236111;167,7013889;;562,725;1,649166667;20,74604858;0,647950665;2,72657604;16,4606407
2022-11-23;16,48760979;40,5372811;14,31541667;67,5940625;0,001388889;167,5138889;;562,7583333;1,474166667;21,70402209;0,771593836;3,782053887;16,02291792
2022-11-24;25,1079271;51,63389368;14,63256399;69,49387002;0,056521739;170,0679348;;562,8;1,543541784;27,87768548;0,797417339;3,982291783;24,68528767
2022-11-25;22,490625;42,36563794;14,88295455;72,81921875;0,197348485;133,625;;563,225;1,426893939;26,85961572;0,842807246;3,48629403;16,67112897
2022-11-26;17,71944444;33,91231129;14,62689394;73,60307292;0,138257576;106,5347222;;563,75;1,325;24,85732373;0,855926415;2,922904277;14,53645747
2022-11-27;17,63553241;29,67416063;13,48143939;78,87645833;0,679166667;73,38194444;;563,6416667;0,951893939;23,63768221;0,745407352;2,907348126;15,88671281
2022-11-28;23,93863151;39,35833893;13,60340909;76,68520833;0,333173844;89,14583333;;562,8333333;1,02350713;34,05417724;1,030848673;4,425809977;13,60086854
2022-11-29;15,64110205;24,70959976;13,93030303;76,51083333;0,674412393;124,5694444;;562,4507246;1,076893939;29,92253626;0,946602519;2,222909943;14,69569114
2022-11-30;12,67445652;25,79835557;14,04583333;73,19265625;0,035069444;128,7361111;;562,3583333;1,225757576;22,76460938;0,740318659;2,551744067;14,92302468
2022-12-01;12,01439394;29,99985119;14,93333333;66,67911458;0;205,0902778;;562;1,713601928;19,13989325;0,644844338;1,762009377;17,69602549
2022-12-02;14,03741987;33,84182724;14,62424242;67,67004735;0,051136364;181,1363636;;562,0530303;1,619834711;18,56095535;0,62002919;2,04367752;19,3986148
2022-12-03;17,94895833;39,38282005;14,4875;68,5975;0,000347222;148,9583333;;562,5166667;1,550757576;23,32173371;0,7442147;2,887607054;23,81693711
2022-12-04;15,18645833;27,72485119;14,48295455;68,69401042;0,011805556;130,2847222;;562,0333333;1,453409091;16,46834156;0,519598618;2,298651186;20,74081583
2022-12-05;15,84936594;32,09456679;14,175;71,20390625;0,011805556;139,0555556;;562,1;1,64469697;21,3857416;0,74673671;3,258614964;15,16796289
2022-12-06;20,8146698;41,85740695;13,89431818;73,0494697;0,560069444;95,07638889;;562,6022727;1,506026171;25,89574166;0,818934307;3,038883957;18,88030594
2022-12-07;19,45269236;31,81785166;13,09868248;79,16994565;0,326736111;52,21165459;;563,2630435;1,196096838;27,73734045;0,921280275;3,361848048;13,17370382
2022-12-08;18,47774758;30,82427968;14,50492424;71,87296875;0,023263889;156,5138889;;562,625;1,540909091;17,45470716;0,577641004;2,376187161;21,49609716
2022-12-09;17,13541667;33,99293478;14,89810606;66,2596875;0,031597222;181,4375;;562,425;1,578787879;20,72477167;0,7676529;2,970091047;18,49545399
2022-12-10;28,61076389;54,0441878;13,6155303;69,77958333;0,0125;113,0069444;;563,15;1,360606061;27,9714635;0,977179344;3,53064682;24,81786259
2022-12-11;15,18082729;27,08325958;14,52765152;64,84083333;0,017708333;129,1597222;;563,275;1,449242424;18,06672429;0,672655594;2,001237046;16,8768182
2022-12-12;21,44976394;41,58958333;13,40189394;70,85989583;0,038983586;135,7916667;;563,1333333;1,288636364;27,71837231;1,036854882;3,15439857;15,53729219
2022-12-13;17,51809536;36,37558877;14,15833333;67,77767889;0,003472222;116,9338768;;562,8369565;1,318181818;21,61172581;0,799142677;2,142410302;13,90312255
2022-12-14;10,38958333;23,01889881;14,48901515;62,93307292;0,00625;140,1597222;;563,0583333;1,795833333;15,94789917;0,589243824;2,962439809;13,54234949
2022-12-15;13,83622685;31,84310108;14,17386364;61,41052083;0;123,2916667;;563,1583333;1,441666667;19,37918786;0,796691377;3,195545828;12,839465
2022-12-16;21,51960044;51,15972928;14,06742424;62,50989583;0,041319444;183,6805556;;562,4916667;1,384848485;25,81667829;1,018732023;3,74955453;16,74076826
2022-12-17;16,75371377;38,44525829;14,44924242;58,75020833;0,000347222;186,4236111;;562,0583333;1,581818182;20,18914825;0,795896276;2,938256415;16,52320943
2022-12-18;16,46412037;31,15721618;13,58674242;67,88494792;0,389583333;136,5138889;;562,5333333;1,373106061;19,62494291;0,700881686;2,516811356;20,58879428
2022-12-19;16,61237374;35,35153997;14,33522727;58,36065104;0,003125;216,78125;;563,2708333;1,692424242;23,56175675;0,744748958;3,39738968;24,65991923
2022-12-20;16,88024564;37,63424148;14,29170455;62,25435065;0,000378788;189,5325758;;563,5871212;1,779659091;23,41637999;0,791695476;4,984805851;17,51059096
2022-12-21;21,2549818;41,62147335;14,47299465;65,26276042;0,135232843;162,2683824;;563,3039216;1,390196078;27,43881708;1,002597155;3,603994786;20,44843829
2022-12-22;16,71180556;33,96845101;14,98181818;65,23619792;0,038194444;185,7083333;;563,2833333;1,53219697;20,67823467;0,708844326;2,671545892;20,92258245
2022-12-23;21,20104167;41,64801136;14,34280303;65,81010417;0,107638889;148,9027778;;563,25;1,339393939;25,73698654;0,974504913;4,031604641;22,03819698
2022-12-24;20,94915459;38,59753925;14,51098485;61,47265625;0,011458333;198,5486111;;562,775;1,659469697;21,87313454;0,780500226;3,682300967;34,20416474
2022-12-25;29,38888889;41,97946842;15,05833333;62,21442708;0,113541667;206,6597222;;562,3333333;1,704545455;15,79612916;0,56249794;3,274730674;32,42538652
2022-12-26;14,14648249;31,52827505;14,73787879;46,5553125;0,000694444;212,2569444;;562,9833333;1,828030303;21,25027733;0,562761927;4,114440537;25,98637101
2022-12-27;21,87884964;49,62798776;13,66401515;56,12109375;0,127777778;204,1319444;;563,7786232;1,568181818;33,0627851;0,826072694;4,192466273;25,5699377
2022-12-28;31,01579636;63,18434975;14,23901515;64,93973958;0,017013889;154,9097222;;563,9416667;1,515530303;30,5000544;0,929985533;3,860903992;28,94003275
2022-12-29;28,0678744;49,62385266;14,68295455;67,71963542;0,230555556;135,2708333;;563,9583333;1,336742424;27,57350965;0,868808087;3,889388036;26,41583227
2022-12-30;30,09895833;50,90381944;14,62765152;69,55598958;0,336805556;149,9097222;;563,3333333;1,328409091;28,38010457;0,933719051;4,035227748;25,80996016
2022-12-31;25,60590278;38,64095987;14,22310606;72,20578125;0,399652778;111,5208333;;563,6666667;1,167045455;23,31412214;0,750720073;3,075373214;27,65972256
2023-01-01;25,36932367;33,17049961;14,69772727;71,53864583;0,288194444;144,3680556;;563,65;1,390909091;12,80989025;0,496938234;2,228994017;29,4797032
2023-01-02;13,04742063;20,95381956;14,32348485;73,28729167;0,2;130,0972222;;563,6333333;1,366287879;17,05800251;0,535414217;2,184960262;20,9065665
2023-01-03;12,37326389;22,61981471;14,16477273;72,83911458;0,271527778;136,5416667;;563,675;1,454924242;17,75270479;0,5902542;1,9892068;18,48953481
2023-01-04;15,09236111;28,02344505;14,56818182;70,60744792;0,013541667;142,1319444;;563,4416667;1,470075758;18,31846386;0,575511381;2,535943112;18,7013824
2023-01-05;16,28456439;27,05948754;14,67727273;68,63697917;0,019444444;95,79861111;;563,6583333;1,474621212;18,91459093;0,546661464;2,638713185;17,35577197
2023-01-06;20,75129007;35,28840909;14,6280303;70,72848958;0,328819444;119,4305556;;563,7583333;1,537878788;22,24736597;0,626759714;3,802414002;19,92235287
2023-01-07;14,11006944;20,38075052;13,73143939;75,08541667;0,355208333;71,69444444;;564,15;1,135606061;22,30926509;0,633189663;3,342987917;13,29717021
2023-01-08;8,775709541;13,79926467;14,07537879;69,44015625;0,04375;90,72916667;;564,25;1,352651515;13,94003928;0,437594774;2,721097615;15,00667645
2023-01-09;11,52867063;20,67199312;13,99772727;71,01739583;0,335416667;96,77083333;;564,025;1,171969697;17,04492584;0,560763174;4,935582749;16,5873264
2023-01-10;14,84926438;20,22557297;13,3969697;80,35104167;0,750347222;84,86805556;;563,8666667;1,015151515;25,95305172;0,814039039;2,764670436;13,13344953
2023-01-11;12,93306159;21,49577745;14,35606061;74,3144697;0,200694444;136,9892677;;563,7545455;1,266873278;22,15560568;0,757319727;2,653994662;12,06064719
2023-01-12;12,98166035;23,64217858;14,07272727;72,71072917;0,159027778;86,76388889;;563,85;1,162878788;21,56236141;0,67545659;2,436024259;12,93170889
2023-01-13;17,14838466;35,88174819;15,09128788;68,37078125;0,061458333;154,4027778;;563,3833333;1,259469697;23,85405901;0,729673911;3,762232547;13,34276156
2023-01-14;18,61979167;34,01893116;14,93068182;72,14265625;0,289930556;131,1805556;;563,525;1,3875;24,37157692;0,702580311;3,294476323;25,50056792
2023-01-15;10,60902778;16,01790466;14,75113636;73,54755208;0,774305556;154,6041667;;563,7333333;1,389772727;18,05359586;0,521730935;2,380726923;27,46315709
2023-01-16;17,63854167;31,98057163;14,82234848;70,17984375;0,011111111;174,6666667;;563,275;1,378409091;27,10945536;0,824199813;2,982589292;24,13275038
2023-01-17;25,54423309;47,37436594;14,27071805;73,84673687;0,361986715;117,8989899;;562,8698946;1,303735477;31,73195978;0,86894439;3,873421527;19,56722345
2023-01-18;19,51686292;33,50647253;13,98825758;71,68942708;0,490519324;140,8333333;;563,15;1,370454545;28,22794223;0,713277407;2,820245741;20,42328892
2023-01-19;20,06076389;35,19368056;13,33030303;74,70453125;0,684027778;131,1111111;;563,4666667;1,165909091;28,25934438;0,789145144;3,1364528;15,4059037
2023-01-20;17,94374588;31,05713835;13,62310606;70,07536458;0,005555556;129,3541667;;563,4916667;1,686742424;22,19354758;0,694006418;3,243402529;17,4891762
2023-01-21;14,9468254;26,70802234;13,9875;64,29729167;0,201041667;147,0625;;562,8083333;1,419318182;20,41786088;0,579628757;2,388834391;23,51438238
2023-01-22;12,13576389;21,79121521;14,01136364;59,77598958;0;179,4305556;;562,7416667;1,864015152;14,94904838;0,407955054;1,991990011;21,70893061
2023-01-23;9,951120702;23,40932115;13,29924242;64,90239583;0,003472222;95,4375;;563,6166667;1,792045455;14,25679194;0,481374993;2,620461048;13,57990601
2023-01-24;8,35196256;19,53636864;14,10151515;61,0459375;0;112,9930556;;563,4916667;1,868181818;14,74304517;0,477537766;2,443149549;17,95781006
2023-01-25;17,79236111;39,58109354;13,73901515;61,45213542;0,001041667;182,9027778;;562,8833333;1,559848485;23,12775185;0,678546257;3,887951068;21,50880389
2023-01-26;19,62113095;40,14619865;14,63295455;53,2790625;0,000347222;237,0208333;;562,6333333;1,704545455;24,24199172;0,643640324;3,985245885;27,60829557
2023-01-27;26,48166035;55,11637424;14,37689394;59,36810915;0;221,4698068;;562,7695652;1,708860343;29,34948002;0,713897595;4,726017315;34,96442651
2023-01-28;28,01458333;53,68069143;14,08939394;58,67984375;0,001041667;210,8263889;;562,6083333;1,676893939;29,94644131;0,756538768;5,600184716;32,90584896
2023-01-29;19,48072917;38,02630654;13,76287879;52,37635417;0,000347222;228,0138889;;562,6333333;1,614393939;23,48944996;0,663909481;4,827033859;28,59106038
2023-01-30;26,03090278;54,64726751;13,69810606;61,40671875;0,102777778;173,3055556;;562,875;1,656818182;31,50366603;0,920087623;6,033326938;24,3216988
2023-01-31;28,5761708;54,21920996;14,4136413;67,34501623;0,000757576;199,1916667;;562,8393939;1,61453168;28,73001582;0,79951123;3,327976223;27,27374032
2023-02-01;33,7338161;63,22472293;13,80677362;64,60130097;0,000588235;180,3931967;;562,8916667;1,627027629;33,67116822;0,839915969;5,36349315;32,14055991
2023-02-02;28,85766908;51,29233092;14,68901515;61,3340625;0,000833333;206,9027778;;563,1416667;1,890909091;23,49301556;0,501708841;5,940711696;31,36045334
2023-02-03;25,57976555;48,2506873;13,96510211;53,40824728;0;209,3961353;;563,4148551;1,857295784;30,75527508;0,760601773;6,466890931;30,28330189
2023-02-04;23,63402778;44,524204;14,43030303;55,80661458;0;172,5694444;;564,0916667;1,70719697;25,81016371;0,685377213;8,903253583;27,97137655
2023-02-05;15,14444444;28,13183014;13,6405303;60,214375;0,000378788;131,7638889;;563,8916667;1,641287879;19,09376297;0,546234507;4,500934892;18,6508135
2023-02-06;12,38219422;26,6314511;14,27990927;61,52481514;0;135,0584651;;563,4674242;1,890985447;16,82841765;0,561220436;4,666096497;14,4020062
2023-02-07;15,17463768;34,81008385;15,12007576;58,88203125;0;186,1180556;;563,0666667;1,624621212;21,15152535;0,694555446;5,366205992;14,90364433
2023-02-08;17,40902778;37,72585227;14,87234848;62,6134375;0,054924242;150,4375;;562,9;1,553030303;22,67666655;0,741829396;4,421634582;17,13579286
2023-02-09;17,35739734;31,05154094;15,12870553;61,84680254;0,117424242;137,5108696;;562,9275362;1,558695652;20,48588394;0,735218743;2,962351146;17,80487421
2023-02-10;16,64820076;31,69353865;14,80583004;62,64009511;0,000774045;175,9251208;;562,7996377;1,801762187;18,94992504;0,697269161;2,651267433;16,73641013
2023-02-11;14,34548611;27,47249396;15,92916667;61,27546875;0,0375;196,8991546;;562,4416667;1,910606061;15,21708766;0,537885945;3,852508053;21,68792703
2023-02-12;12,62542271;22,33147727;15,19772727;61,69859375;0;106,8055556;;562,2833333;1,681060606;13,28863396;0,488192121;3,839464112;16,77228478
2023-02-13;18,16006944;37,1915006;15,21147892;63,94726902;0;157,0214372;;562,5931159;1,564229249;19,07681938;0,780730586;4,096207643;14,45288805
2023-02-14;15,94445503;34,62392962;15,81729249;63,35665308;0;124,4930556;;562,9264493;1,486333693;17,61309492;0,651742548;2,788883353;14,81686629
2023-02-15;16,24700401;32,616294;15,65530303;64,46479167;0,002272727;113,7638889;;563,2083333;1,500428195;17,89896583;0,723003098;3,57190056;12,96880721
2023-02-16;15,73045635;31,1690775;14,53787879;69,89114583;0,223106061;77,81944444;;562,8583333;1,254924242;21,07281673;0,862010667;3,702475308;10,1472217
